index,RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,County
11823,58868,13044,02717,zip,MA,MA,FREETOWN,"Providence-Warwick, RI-MA",Bristol County,BRISTOL
11824,65052,13044,17361,zip,PA,PA,SHREWSBURY,"York-Hanover, PA",York County,YORK
11825,73692,13048,36024,zip,AL,AL,ECLECTIC,"Montgomery, AL",Elmore County,ELMORE
11826,60222,13049,06248,zip,CT,CT,HEBRON,"Hartford-East Hartford-Middletown, CT",Tolland County,TOLLAND
11827,63420,13049,14105,zip,NY,NY,MIDDLEPORT,"Buffalo-Cheektowaga, NY",Niagara County,NIAGARA
11828,78692,13049,47610,zip,IN,IN,CHANDLER,"Evansville, IN-KY",Warrick County,WARRICK
11829,74424,13053,37692,zip,TN,TN,UNICOI,"Johnson City, TN",Unicoi County,UNICOI
11830,62338,13054,12025,zip,NY,NY,BROADALBIN,"Gloversville, NY",Fulton County,FULTON
11831,92415,13054,78370,zip,TX,TX,ODEM,"Corpus Christi, TX",San Patricio County,SAN PATRICIO
11832,65331,13056,18054,zip,PA,PA,PENNSBURG,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,MONTGOMERY
11833,79653,13057,49270,zip,MI,MI,PETERSBURG,"Monroe, MI",Monroe County,MONROE
11834,81404,13057,53583,zip,WI,WI,ROXBURY,"Madison, WI",Dane County,DANE
11835,60757,13059,07702,zip,NJ,NJ,SHREWSBURY,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,MONMOUTH
11836,63097,13060,13407,zip,NY,NY,MOHAWK,"Utica-Rome, NY",Herkimer County,HERKIMER
11837,83408,13061,57718,zip,SD,SD,BLACKHAWK,"Rapid City, SD",Meade County,MEADE
11838,90719,13063,75141,zip,TX,TX,HUTCHINS,"Dallas-Fort Worth-Arlington, TX",Dallas County,DALLAS
11839,64513,13064,16242,zip,PA,PA,NEW BETHLEHEM,"Pittsburgh, PA",Armstrong County,ARMSTRONG
11840,70837,13066,30055,zip,GA,GA,MANSFIELD,"Atlanta-Sandy Springs-Alpharetta, GA",Newton County,NEWTON
11841,79452,13067,48881,zip,MI,MI,SARANAC,"Grand Rapids-Kentwood, MI",Ionia County,IONIA
11842,77240,13068,44624,zip,OH,OH,DUNDEE,"New Philadelphia-Dover, OH",Tuscarawas County,TUSCARAWAS
11843,88459,13068,70075,zip,LA,LA,MERAUX,"New Orleans-Metairie, LA",Saint Bernard Parish,SAINT BERNARD PARISH
11844,95373,13068,87417,zip,NM,NM,KIRTLAND,"Farmington, NM",San Juan County,SAN JUAN
11845,77108,13072,44280,zip,OH,OH,VALLEY CITY,"Cleveland-Elyria, OH",Medina County,MEDINA
11846,60842,13074,07856,zip,NJ,NJ,MOUNT ARLINGTON,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,MORRIS
11847,59409,13075,04252,zip,ME,ME,LISBON FALLS,"Lewiston-Auburn, ME",Androscoggin County,ANDROSCOGGIN
11848,89725,13076,72732,zip,AR,AR,GARFIELD,"Fayetteville-Springdale-Rogers, AR",Benton County,BENTON
11849,76911,13079,43947,zip,OH,OH,SHADYSIDE,"Wheeling, WV-OH",Belmont County,BELMONT
11850,78227,13080,46721,zip,IN,IN,BUTLER,"Auburn, IN",De Kalb County,DE KALB
11851,64240,13083,15681,zip,PA,PA,SALTSBURG,"Pittsburgh, PA",Westmoreland County,WESTMORELAND
11852,75635,13085,40337,zip,KY,KY,JEFFERSONVILLE,"Mount Sterling, KY",Montgomery County,MONTGOMERY
11853,79423,13085,48850,zip,MI,MI,LAKEVIEW,"Big Rapids, MI",Mecosta County,MECOSTA
11854,68561,13087,25320,zip,WV,WV,SISSONVILLE,"Charleston, WV",Kanawha County,KANAWHA
11855,78651,13088,47532,zip,IN,IN,FERDINAND,"Jasper, IN",Dubois County,DUBOIS
11856,91367,13088,76365,zip,TX,TX,HENRIETTA,"Wichita Falls, TX",Clay County,CLAY
11857,73087,13091,34289,zip,FL,FL,NORTH PORT,"North Port-Sarasota-Bradenton, FL",Sarasota County,SARASOTA
11858,67099,13093,21903,zip,MD,MD,PERRYVILLE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Cecil County,CECIL
11859,76862,13094,43821,zip,OH,OH,DRESDEN,"Zanesville, OH",Muskingum County,MUSKINGUM
11860,66656,13095,20837,zip,MD,MD,POOLESVILLE,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,MONTGOMERY
11861,93544,13095,80808,zip,CO,CO,CALHAN,"Colorado Springs, CO",El Paso County,EL PASO
11862,63376,13099,14036,zip,NY,NY,CORFU,"Batavia, NY",Genesee County,GENESEE
11863,81629,13099,54230,zip,WI,WI,REEDSVILLE,"Manitowoc, WI",Manitowoc County,MANITOWOC
11864,99307,13102,97463,zip,OR,OR,OAKRIDGE,"Eugene-Springfield, OR",Lane County,LANE
11865,60567,13103,07058,zip,NJ,NJ,PINE BROOK,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,MORRIS
11866,88476,13103,70112,zip,LA,LA,NEW ORLEANS,"New Orleans-Metairie, LA",Orleans Parish,ORLEANS PARISH
11867,91003,13106,75640,zip,TX,TX,DIANA,"Longview, TX",Upshur County,UPSHUR
11868,67824,13111,23837,zip,VA,VA,COURTLAND,"Virginia Beach-Norfolk-Newport News, VA-NC",Southampton County,SOUTHAMPTON
11869,81556,13113,54106,zip,WI,WI,BLACK CREEK,"Appleton, WI",Outagamie County,OUTAGAMIE
11870,85902,13113,63068,zip,MO,MO,NEW HAVEN,"St. Louis, MO-IL",Franklin County,FRANKLIN
11871,808739,13115,87547,zip,NM,NM,LOS ALAMOS,"Los Alamos, NM",Los Alamos County,LOS ALAMOS
11872,62130,13116,11514,zip,NY,NY,CARLE PLACE,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,NASSAU
11873,64697,13118,16673,zip,PA,PA,ROARING SPRING,"Altoona, PA",Blair County,BLAIR
11874,85405,13118,62293,zip,IL,IL,TRENTON,"St. Louis, MO-IL",Clinton County,CLINTON
11875,87127,13121,66211,zip,KS,KS,LEAWOOD,"Kansas City, MO-KS",Johnson County,JOHNSON
11876,93099,13123,79838,zip,TX,TX,FABENS,"El Paso, TX",El Paso County,EL PASO
11877,95292,13123,87068,zip,NM,NM,BOSQUE FARMS,"Albuquerque, NM",Valencia County,VALENCIA
11878,59909,13126,05465,zip,VT,VT,JERICHO,"Burlington-South Burlington, VT",Chittenden County,CHITTENDEN
11879,73670,13127,35980,zip,AL,AL,HORTON,"Albertville, AL",Marshall County,MARSHALL
11880,78534,13128,47330,zip,IN,IN,CENTERVILLE,"Richmond, IN",Wayne County,WAYNE
11881,417452,13128,50324,zip,IA,IA,WINDSOR HEIGHTS,"Des Moines-West Des Moines, IA",Polk County,POLK
11882,87454,13128,67101,zip,KS,KS,MAIZE,"Wichita, KS",Sedgwick County,SEDGWICK
11883,78533,13128,47327,zip,IN,IN,,"Richmond, IN",Wayne County,WAYNE
11884,63059,13134,13326,zip,NY,NY,COOPERSTOWN,"Oneonta, NY",Otsego County,OTSEGO
11885,82600,13134,56069,zip,MN,MN,MONTGOMERY,"Minneapolis-St. Paul-Bloomington, MN-WI",Le Sueur County,LE SUEUR
11886,88025,13134,68462,zip,NE,NE,WAVERLY,"Lincoln, NE",Lancaster County,LANCASTER
11887,89066,13134,71405,zip,LA,LA,BALL,"Alexandria, LA",Rapides Parish,RAPIDES PARISH
11888,100033,13138,98937,zip,WA,WA,NACHES,"Yakima, WA",Yakima County,YAKIMA
11889,59026,13139,03071,zip,NH,NH,NEW IPSWICH,"Manchester-Nashua, NH",Hillsborough County,HILLSBOROUGH
11890,58307,13140,01240,zip,MA,MA,LENOX,"Pittsfield, MA",Berkshire County,BERKSHIRE
11891,58470,13140,01741,zip,MA,MA,CARLISLE,"Boston-Cambridge-Newton, MA-NH",Middlesex County,MIDDLESEX
11892,73948,13142,36576,zip,AL,AL,SILVERHILL,"Daphne-Fairhope-Foley, AL",Baldwin County,BALDWIN
11893,93502,13143,80651,zip,CO,CO,PLATTEVILLE,"Greeley, CO",Weld County,WELD
11894,69285,13144,27299,zip,NC,NC,LINWOOD,"Winston-Salem, NC",Davidson County,DAVIDSON
11895,77170,13144,44431,zip,OH,OH,LEETONIA,"Salem, OH",Columbiana County,COLUMBIANA
11896,95428,13144,87557,zip,NM,NM,RANCHOS DE TAOS,"Taos, NM",Taos County,TAOS
11897,70284,13148,29058,zip,SC,SC,HEATH SPRINGS,"Charlotte-Concord-Gastonia, NC-SC",Lancaster County,LANCASTER
11898,99487,13149,97918,zip,OR,OR,VALE,"Ontario, OR-ID",Malheur County,MALHEUR
11899,98226,13150,95467,zip,CA,CA,HIDDEN VALLEY LAKE,"Clearlake, CA",Lake County,LAKE
11900,62408,13152,12123,zip,NY,NY,NASSAU,"Albany-Schenectady-Troy, NY",Rensselaer County,RENSSELAER
11901,81851,13154,54727,zip,WI,WI,CADOTT,"Eau Claire, WI",Chippewa County,CHIPPEWA
11902,70661,13158,29684,zip,SC,SC,STARR,"Greenville-Anderson, SC",Anderson County,ANDERSON
11903,61098,13159,08535,zip,NJ,NJ,MILLSTONE TOWNSHIP,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,MONMOUTH
11904,82174,13159,55321,zip,MN,MN,COKATO,"Minneapolis-St. Paul-Bloomington, MN-WI",Wright County,WRIGHT
11905,84520,13159,60469,zip,IL,IL,POSEN,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,COOK
11906,59001,13162,03036,zip,NH,NH,CHESTER,"Boston-Cambridge-Newton, MA-NH",Rockingham County,ROCKINGHAM
11907,93120,13163,79908,zip,TX,TX,EL PASO,"El Paso, TX",El Paso County,EL PASO
11908,58451,13164,01612,zip,MA,MA,PAXTON,"Worcester, MA-CT",Worcester County,WORCESTER
11909,64882,13164,17051,zip,PA,PA,MCVEYTOWN,"Lewistown, PA",Mifflin County,MIFFLIN
11910,78624,13164,47462,zip,IN,IN,BLOOMINGTON,"Bedford, IN",Lawrence County,LAWRENCE
11911,78430,13164,47106,zip,IN,IN,,"Louisville/Jefferson County, KY-IN",Clark County,CLARK
11912,82546,13169,55992,zip,MN,MN,ZUMBROTA,"Red Wing, MN",Goodhue County,GOODHUE
11913,100028,13170,98932,zip,WA,WA,GRANGER,"Yakima, WA",Yakima County,YAKIMA
11914,77172,13171,44436,zip,OH,OH,LOWELLVILLE,"Youngstown-Warren-Boardman, OH-PA",Mahoning County,MAHONING
11915,99484,13171,97913,zip,OR,OR,NYSSA,"Ontario, OR-ID",Malheur County,MALHEUR
11916,79944,13173,49788,zip,MI,MI,KINCHELOE,"Sault Ste. Marie, MI",Chippewa County,CHIPPEWA
11917,69263,13175,27258,zip,NC,NC,GRAHAM,"Burlington, NC",Alamance County,ALAMANCE
11918,63562,13179,14505,zip,NY,NY,MARION,"Rochester, NY",Wayne County,WAYNE
11919,63598,13180,14548,zip,NY,NY,MANCHESTER,"Rochester, NY",Ontario County,ONTARIO
11920,67807,13180,23801,zip,VA,VA,FORT LEE,"Richmond, VA",Prince George County,PRINCE GEORGE
11921,88786,13183,70763,zip,LA,LA,PAULINA,"New Orleans-Metairie, LA",Saint James Parish,SAINT JAMES PARISH
11922,68167,13184,24482,zip,VA,VA,VERONA,"Staunton, VA",Augusta County,AUGUSTA
11923,63905,13185,15110,zip,PA,PA,DUQUESNE,"Pittsburgh, PA",Allegheny County,ALLEGHENY
11924,89075,13185,71417,zip,LA,LA,COLFAX,"Alexandria, LA",Grant Parish,GRANT PARISH
11925,67092,13190,21871,zip,MD,MD,WESTOVER,"Salisbury, MD-DE",Somerset County,SOMERSET
11926,61196,13191,08827,zip,NJ,NJ,HAMPTON,"New York-Newark-Jersey City, NY-NJ-PA",Hunterdon County,HUNTERDON
11927,73888,13191,36477,zip,AL,AL,SAMSON,"Dothan, AL",Geneva County,GENEVA
11928,75288,13191,39422,zip,MS,MS,LOUIN,"Laurel, MS",Jasper County,JASPER
11929,67085,13195,21863,zip,MD,MD,SNOW HILL,"Salisbury, MD-DE",Worcester County,WORCESTER
11930,78344,13195,46928,zip,IN,IN,FAIRMOUNT,"Marion, IN",Grant County,GRANT
11931,73403,13197,35234,zip,AL,AL,BIRMINGHAM,"Birmingham-Hoover, AL",Jefferson County,JEFFERSON
11932,81160,13197,53033,zip,WI,WI,RICHFIELD,"Milwaukee-Waukesha, WI",Washington County,WASHINGTON
11933,78389,13200,46989,zip,IN,IN,UPLAND,"Marion, IN",Grant County,GRANT
11934,72399,13201,33070,zip,FL,FL,,"Key West, FL",Monroe County,MONROE
11935,62869,13204,12962,zip,NY,NY,MORRISONVILLE,"Plattsburgh, NY",Clinton County,CLINTON
11936,60495,13205,06890,zip,CT,CT,FAIRFIELD,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,FAIRFIELD
11937,63434,13205,14131,zip,NY,NY,RANSOMVILLE,"Buffalo-Cheektowaga, NY",Niagara County,NIAGARA
11938,65490,13205,18452,zip,PA,PA,PECKVILLE,"Scranton--Wilkes-Barre, PA",Lackawanna County,LACKAWANNA
11939,75032,13209,38849,zip,MS,MS,GUNTOWN,"Tupelo, MS",Lee County,LEE
11940,86038,13211,63389,zip,MO,MO,WINFIELD,"St. Louis, MO-IL",Lincoln County,LINCOLN
11941,67976,13213,24088,zip,VA,VA,FERRUM,"Roanoke, VA",Franklin County,FRANKLIN
11942,60093,13214,06026,zip,CT,CT,EAST GRANBY,"Hartford-East Hartford-Middletown, CT",Hartford County,HARTFORD
11943,82612,13215,56085,zip,MN,MN,,"New Ulm, MN",Brown County,BROWN
11944,61041,13216,08314,zip,NJ,NJ,LEESBURG,"Vineland-Bridgeton, NJ",Cumberland County,CUMBERLAND
11945,60940,13217,08049,zip,NJ,NJ,MAGNOLIA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County,CAMDEN
11946,89973,13217,73150,zip,OK,OK,OKLAHOMA CITY,"Oklahoma City, OK",Oklahoma County,OKLAHOMA
11947,99649,13217,98237,zip,WA,WA,CONCRETE,"Mount Vernon-Anacortes, WA",Skagit County,SKAGIT
11948,58923,13220,02825,zip,RI,RI,FOSTER,"Providence-Warwick, RI-MA",Providence County,PROVIDENCE
11949,81166,13220,53039,zip,WI,WI,JUNEAU,"Beaver Dam, WI",Dodge County,DODGE
11950,98061,13220,95231,zip,CA,CA,FRENCH CAMP,"Stockton, CA",San Joaquin County,SAN JOAQUIN
11951,63000,13223,13159,zip,NY,NY,TULLY,"Syracuse, NY",Onondaga County,ONONDAGA
11952,75482,13223,40023,zip,KY,KY,SIMPSONVILLE,"Louisville/Jefferson County, KY-IN",Shelby County,SHELBY
11953,76542,13223,43137,zip,OH,OH,COLUMBUS,"Columbus, OH",Franklin County,FRANKLIN
11954,77543,13226,45252,zip,OH,OH,CINCINNATI,"Cincinnati, OH-KY-IN",Hamilton County,HAMILTON
11955,77990,13229,46148,zip,IN,IN,KNIGHTSTOWN,"New Castle, IN",Henry County,HENRY
11956,63524,13230,14433,zip,NY,NY,CLYDE,"Rochester, NY",Wayne County,WAYNE
11957,66756,13230,21057,zip,MD,MD,GLEN ARM,"Baltimore-Columbia-Towson, MD",Baltimore County,BALTIMORE
11958,87510,13232,67215,zip,KS,KS,WICHITA,"Wichita, KS",Sedgwick County,SEDGWICK
11959,58355,13235,01376,zip,MA,MA,TURNERS FALLS,"Springfield, MA",Franklin County,FRANKLIN
11960,84167,13235,59741,zip,MT,MT,MANHATTAN,"Bozeman, MT",Gallatin County,GALLATIN
11961,99883,13237,98576,zip,WA,WA,RAINIER,"Olympia-Lacey-Tumwater, WA",Thurston County,THURSTON
11962,61871,13238,10576,zip,NY,NY,POUND RIDGE,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,WESTCHESTER
11963,83106,13238,57049,zip,SD,SD,NORTH SIOUX CITY,"Sioux City, IA-NE-SD",Union County,UNION
11964,69841,13241,28305,zip,NC,NC,FAYETTEVILLE,"Fayetteville, NC",Cumberland County,CUMBERLAND
11965,62778,13242,12833,zip,NY,NY,GREENFIELD CENTER,"Albany-Schenectady-Troy, NY",Saratoga County,SARATOGA
11966,90606,13243,74962,zip,OK,OK,VIAN,"Fort Smith, AR-OK",Sequoyah County,SEQUOYAH
11967,79071,13244,48216,zip,MI,MI,DETROIT,"Detroit-Warren-Dearborn, MI",Wayne County,WAYNE
11968,81351,13245,53525,zip,WI,WI,CLINTON,"Janesville-Beloit, WI",Rock County,ROCK
11969,74285,13246,37310,zip,TN,TN,CLEVELAND,"Cleveland, TN",Bradley County,BRADLEY
11970,81660,13246,54411,zip,WI,WI,ATHENS,"Wausau-Weston, WI",Marathon County,MARATHON
11971,90729,13246,75152,zip,TX,TX,,"Dallas-Fort Worth-Arlington, TX",Ellis County,ELLIS
11972,90778,13250,75226,zip,TX,TX,DALLAS,"Dallas-Fort Worth-Arlington, TX",Dallas County,DALLAS
11973,98383,13250,95692,zip,CA,CA,WHEATLAND,"Yuba City, CA",Yuba County,YUBA
11974,74471,13252,37769,zip,TN,TN,LAKE CITY,"Knoxville, TN",Anderson County,ANDERSON
11975,81183,13253,53061,zip,WI,WI,NEW HOLSTEIN,"Appleton, WI",Calumet County,CALUMET
11976,99784,13254,98402,zip,WA,WA,TACOMA,"Seattle-Tacoma-Bellevue, WA",Pierce County,PIERCE
11977,86379,13255,64145,zip,MO,MO,KANSAS CITY,"Kansas City, MO-KS",Jackson County,JACKSON
11978,99233,13256,97374,zip,OR,OR,SCIO,"Albany-Lebanon, OR",Linn County,LINN
11979,99807,13258,98443,zip,WA,WA,WALLER,"Seattle-Tacoma-Bellevue, WA",Pierce County,PIERCE
11980,84857,13259,61252,zip,IL,IL,FULTON,"Sterling, IL",Whiteside County,WHITESIDE
11981,60767,13260,07718,zip,NJ,NJ,BELFORD,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,MONMOUTH
11982,60264,13261,06359,zip,CT,CT,NORTH STONINGTON,"Norwich-New London, CT",New London County,NEW LONDON
11983,81147,13261,53017,zip,WI,WI,RICHFIELD,"Milwaukee-Waukesha, WI",Washington County,WASHINGTON
11984,58574,13263,01984,zip,MA,MA,WENHAM,"Boston-Cambridge-Newton, MA-NH",Essex County,ESSEX
11985,65406,13263,18249,zip,PA,PA,SUGARLOAF,"Scranton--Wilkes-Barre, PA",Luzerne County,LUZERNE
11986,74552,13263,37915,zip,TN,TN,KNOXVILLE,"Knoxville, TN",Knox County,KNOX
11987,75165,13267,39145,zip,MS,MS,BRANDON,"Jackson, MS",Rankin County,RANKIN
11988,61842,13269,10532,zip,NY,NY,HAWTHORNE,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,WESTCHESTER
11989,89522,13269,72390,zip,AR,AR,HELENA - WEST HELENA,"Helena-West Helena, AR",Phillips County,PHILLIPS
11990,73391,13271,35221,zip,AL,AL,BIRMINGHAM,"Birmingham-Hoover, AL",Jefferson County,JEFFERSON
11991,87039,13273,66018,zip,KS,KS,DE SOTO,"Kansas City, MO-KS",Johnson County,JOHNSON
11992,65162,13275,17747,zip,PA,PA,LOGANTON,"Lock Haven, PA",Clinton County,CLINTON
11993,74825,13277,38456,zip,TN,TN,ETHRIDGE,"Lawrenceburg, TN",Lawrence County,LAWRENCE
11994,82520,13278,55960,zip,MN,MN,ORONOCO,"Rochester, MN",Olmsted County,OLMSTED
11995,64146,13279,15530,zip,PA,PA,BERLIN,"Somerset, PA",Somerset County,SOMERSET
11996,73358,13279,35175,zip,AL,AL,UNION GROVE,"Albertville, AL",Marshall County,MARSHALL
11997,78171,13279,46542,zip,IN,IN,MILFORD,"Warsaw, IN",Kosciusko County,KOSCIUSKO
11998,59491,13282,04429,zip,ME,ME,HOLDEN,"Bangor, ME",Penobscot County,PENOBSCOT
11999,97258,13283,93428,zip,CA,CA,CAMBRIA,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,SAN LUIS OBISPO
12000,95930,13284,89501,zip,NV,NV,RENO,"Reno, NV",Washoe County,WASHOE
12001,69258,13286,27248,zip,NC,NC,FRANKLINVILLE,"Greensboro-High Point, NC",Randolph County,RANDOLPH
12002,79002,13287,48133,zip,MI,MI,ERIE,"Monroe, MI",Monroe County,MONROE
12003,71244,13288,30629,zip,GA,GA,COMER,"Athens-Clarke County, GA",Madison County,MADISON
12004,73609,13289,35772,zip,AL,AL,STEVENSON,"Scottsboro, AL",Jackson County,JACKSON
12005,81628,13291,54229,zip,WI,WI,SCOTT,"Green Bay, WI",Brown County,BROWN
12006,74531,13293,37873,zip,TN,TN,SURGOINSVILLE,"Kingsport-Bristol, TN-VA",Hawkins County,HAWKINS
12007,62423,13294,12143,zip,NY,NY,RAVENA,"Albany-Schenectady-Troy, NY",Albany County,ALBANY
12008,78504,13294,47246,zip,IN,IN,HOPE,"Columbus, IN",Bartholomew County,BARTHOLOMEW
12009,82882,13294,56474,zip,MN,MN,PINE RIVER,"Brainerd, MN",Crow Wing County,CROW WING
12010,99655,13297,98244,zip,WA,WA,DEMING,"Bellingham, WA",Whatcom County,WHATCOM
12011,71017,13299,30295,zip,GA,GA,ZEBULON,"Atlanta-Sandy Springs-Alpharetta, GA",Pike County,PIKE
12012,61213,13301,08853,zip,NJ,NJ,BRANCHBURG TOWNSHIP,"New York-Newark-Jersey City, NY-NJ-PA",Somerset County,SOMERSET
12013,63125,13301,13452,zip,NY,NY,SAINT JOHNSVILLE,"Gloversville, NY",Fulton County,FULTON
12014,68183,13303,24517,zip,VA,VA,ALTAVISTA,"Lynchburg, VA",Campbell County,CAMPBELL
12015,89928,13305,73103,zip,OK,OK,OKLAHOMA CITY,"Oklahoma City, OK",Oklahoma County,OKLAHOMA
12016,71701,13306,31822,zip,GA,GA,PINE MOUNTAIN,"LaGrange, GA-AL",Troup County,TROUP
12017,72824,13307,33785,zip,FL,FL,INDIAN ROCKS BEACH,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,PINELLAS
12018,76468,13307,43022,zip,OH,OH,GAMBIER,"Mount Vernon, OH",Knox County,KNOX
12019,82411,13310,55733,zip,MN,MN,ESKO,"Duluth, MN-WI",Carlton County,CARLTON
12020,73366,13311,35184,zip,AL,AL,WEST BLOCTON,"Birmingham-Hoover, AL",Bibb County,BIBB
12021,60248,13312,06331,zip,CT,CT,CANTERBURY,"Worcester, MA-CT",Windham County,WINDHAM
12022,99010,13312,97004,zip,OR,OR,BEAVERCREEK,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,CLACKAMAS
12023,71613,13314,31642,zip,GA,GA,PEARSON,"Douglas, GA",Atkinson County,ATKINSON
12024,60312,13315,06441,zip,CT,CT,HIGGANUM,"Hartford-East Hartford-Middletown, CT",Middlesex County,MIDDLESEX
12025,64503,13315,16229,zip,PA,PA,FREEPORT,"Pittsburgh, PA",Armstrong County,ARMSTRONG
12026,73905,13319,36521,zip,AL,AL,CHUNCHULA,"Mobile, AL",Mobile County,MOBILE
12027,71934,13320,32324,zip,FL,FL,CHATTAHOOCHEE,"Tallahassee, FL",Gadsden County,GADSDEN
12028,82821,13320,56368,zip,MN,MN,RICHMOND,"St. Cloud, MN",Stearns County,STEARNS
12029,72695,13320,33585,zip,FL,FL,,"The Villages, FL",Sumter County,SUMTER
12030,92427,13323,78383,zip,TX,TX,SANDIA,"Alice, TX",Jim Wells County,JIM WELLS
12031,79155,13327,48353,zip,MI,MI,HARTLAND,"Detroit-Warren-Dearborn, MI",Livingston County,LIVINGSTON
12032,68630,13329,25510,zip,WV,WV,CULLODEN,"Huntington-Ashland, WV-KY-OH",Cabell County,CABELL
12033,84125,13331,59634,zip,MT,MT,CLANCY,"Helena, MT",Jefferson County,JEFFERSON
12034,64419,13333,16037,zip,PA,PA,HARMONY,"Pittsburgh, PA",Butler County,BUTLER
12035,99468,13333,97882,zip,OR,OR,UMATILLA,"Hermiston-Pendleton, OR",Umatilla County,UMATILLA
12036,63186,13335,13624,zip,NY,NY,CLAYTON,"Watertown-Fort Drum, NY",Jefferson County,JEFFERSON
12037,60212,13336,06237,zip,CT,CT,COLUMBIA,"Hartford-East Hartford-Middletown, CT",Tolland County,TOLLAND
12038,74402,13336,37645,zip,TN,TN,MOUNT CARMEL,"Kingsport-Bristol, TN-VA",Hawkins County,HAWKINS
12039,85569,13336,62561,zip,IL,IL,RIVERTON,"Springfield, IL",Sangamon County,SANGAMON
12040,64920,13340,17090,zip,PA,PA,SHERMANS DALE,"Harrisburg-Carlisle, PA",Perry County,PERRY
12041,62416,13342,12134,zip,NY,NY,NORTHVILLE,"Gloversville, NY",Fulton County,FULTON
12042,66770,13345,21087,zip,MD,MD,KINGSVILLE,"Baltimore-Columbia-Towson, MD",Baltimore County,BALTIMORE
12043,92396,13346,78343,zip,TX,TX,BISHOP,"Corpus Christi, TX",Nueces County,NUECES
12044,75680,13346,40437,zip,KY,KY,HUSTONVILLE,,Casey County,CASEY
12045,100087,13349,99109,zip,WA,WA,CHEWELAH,"Spokane-Spokane Valley, WA",Stevens County,STEVENS
12046,89220,13351,71837,zip,AR,AR,FOUKE,"Texarkana, TX-AR",Miller County,MILLER
12047,59284,13354,03906,zip,ME,ME,NORTH BERWICK,"Portland-South Portland, ME",York County,YORK
12048,60815,13354,07826,zip,NJ,NJ,BRANCHVILLE,"New York-Newark-Jersey City, NY-NJ-PA",Sussex County,SUSSEX
12049,69854,13354,28323,zip,NC,NC,LINDEN,"Fayetteville, NC",Harnett County,HARNETT
12050,66938,13358,21638,zip,MD,MD,GRASONVILLE,"Baltimore-Columbia-Towson, MD",Queen Annes County,QUEEN ANNES
12051,84412,13358,60163,zip,IL,IL,BERKELEY,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,COOK
12052,99303,13360,97458,zip,OR,OR,BROADBENT,"Coos Bay, OR",Coos County,COOS
12053,74420,13362,37687,zip,TN,TN,ROAN MOUNTAIN,"Johnson City, TN",Carter County,CARTER
12054,60661,13363,07420,zip,NJ,NJ,WANAQUE,"New York-Newark-Jersey City, NY-NJ-PA",Passaic County,PASSAIC
12055,60673,13363,07440,zip,NJ,NJ,PEQUANNOCK,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,MORRIS
12056,74428,13363,37705,zip,TN,TN,ANDERSONVILLE,"Knoxville, TN",Anderson County,ANDERSON
12057,90279,13367,74073,zip,OK,OK,,"Tulsa, OK",Tulsa County,TULSA
12058,72198,13368,32764,zip,FL,FL,,"Deltona-Daytona Beach-Ormond Beach, FL",Volusia County,VOLUSIA
12059,89144,13368,71643,zip,AR,AR,,"Pine Bluff, AR",Lincoln County,LINCOLN
12060,78669,13371,47562,zip,IN,IN,ODON,"Washington, IN",Daviess County,DAVIESS
12061,86869,13371,65610,zip,MO,MO,BILLINGS,"Springfield, MO",Christian County,CHRISTIAN
12062,60266,13373,06365,zip,CT,CT,PRESTON,"Norwich-New London, CT",New London County,NEW LONDON
12063,86003,13373,63343,zip,MO,MO,ELSBERRY,"St. Louis, MO-IL",Lincoln County,LINCOLN
12064,65540,13375,18621,zip,PA,PA,HUNLOCK CREEK,"Scranton--Wilkes-Barre, PA",Luzerne County,LUZERNE
12065,58222,13379,01036,zip,MA,MA,HAMPDEN,"Springfield, MA",Hampden County,HAMPDEN
12066,60779,13380,07732,zip,NJ,NJ,HIGHLANDS,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,MONMOUTH
12067,70912,13380,30139,zip,GA,GA,FAIRMOUNT,"Calhoun, GA",Gordon County,GORDON
12068,62833,13382,12918,zip,NY,NY,BURKE,"Plattsburgh, NY",Clinton County,CLINTON
12069,81866,13383,54742,zip,WI,WI,FALL CREEK,"Eau Claire, WI",Eau Claire County,EAU CLAIRE
